assay_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id,aidx
44216,11201,"Minimum fungicidal concentration against Candida albicans MY 1028",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL650500,,BAO_0000218,,,CLD0
44217,11201,"Minimum fungicidal concentration against Candida albicans MY 1055",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL657772,,BAO_0000218,,,CLD0
44720,4617,"Antifungicidal activity against Candida albicans was determined",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL658434,,BAO_0000218,,,CLD0
44731,5556,"Fungicidal activity against Candida albicans",F,,,"Candida albicans",5476,,,,,50442,N,1,Expert,1,,CHEMBL658445,,BAO_0000218,,,CLD0
44732,1368,"In vitro Fungicidal activity (MFC) against Candida albicans (MY 1055).",F,,,"Candida albicans",5476,,,,,50442,N,1,Expert,1,,CHEMBL658446,,BAO_0000218,,,CLD0
44733,12512,"In vitro minimum fungicidal concentration (MFC) against Candida albicans (MY 1055)",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL659106,,BAO_0000218,,,CLD0
44734,12512,"In vitro minimum fungicidal concentration (MFC) against Candida albicans (MY 1208)",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL659275,,BAO_0000218,,,CLD0
44735,4538,"In vitro minimum fungicidal concentration against Candida albicans ATCC 44859 after 48 hr of incubation in presence of mPEG",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL659276,,BAO_0000218,,,CLD0
44736,2346,"In vitro minimum fungicidal concentration against Candida albicans (MY 1055) using a whole cell broth microdilution assay.",F,,,"Candida albicans",5476,,,,,50442,N,1,Expert,1,,CHEMBL659277,,BAO_0000218,,,CLD0
44737,4538,"In vitro minimum fungicidal concentration against Candida albicans ATCC 90028 after 48 hr of incubation in presence of mPEG",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL656095,,BAO_0000218,,,CLD0
44739,15962,"Minimum fungicidal concentration against Candida albicans 116.98",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL656097,,BAO_0000218,,,CLD0
44740,15962,"Minimum fungicidal concentration against Candida albicans 117.00",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL656098,,BAO_0000218,,,CLD0
44741,15962,"Minimum fungicidal concentration against Candida albicans 126.97",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL655253,,BAO_0000218,,,CLD0
44742,15962,"Minimum fungicidal concentration against Candida albicans 149.97",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL655254,,BAO_0000218,,,CLD0
44743,15962,"Minimum fungicidal concentration against Candida albicans 156.97",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL655255,,BAO_0000218,,,CLD0
44744,15962,"Minimum fungicidal concentration against Candida albicans 159.95",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL655256,,BAO_0000218,,,CLD0
44745,15962,"Minimum fungicidal concentration against Candida albicans A39",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL655257,,BAO_0000218,,,CLD0
44746,10463,"Minimum fungicidal concentration was determined against Candida albicans 3153A strain",F,,,"Candida albicans",5476,,,,,50442,N,1,Expert,1,,CHEMBL655258,,BAO_0000218,,,CLD0
44747,2205,"Tested for minimum fungicidal concentration (MFC) against Candida albicans (MY 1055)",F,,,"Candida albicans",5476,,,,,50442,N,1,Expert,1,,CHEMBL655259,,BAO_0000218,,,CLD0
44749,14850,"the fungicidal activity against Candida albicans was reported",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL655261,,BAO_0000218,,,CLD0
44750,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. albicans; 0.03-0.5",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL655262,,BAO_0000218,,,CLD0
44751,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. albicans; 0.06-0.5",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL655263,,BAO_0000218,,,CLD0
44752,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. albicans; 0.25-1",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL655264,,BAO_0000218,,,CLD0
44753,1815,"Minimum fungicidal concentration required for antifungal activity against Candida albicans ATCC 10231 strain",F,,,"Candida albicans",5476,,,,,50442,N,1,Intermediate,1,,CHEMBL655265,,BAO_0000218,,,CLD0
45004,11201,"Minimum fungicidal concentration against Candida parapsilosis MY 1010",F,,,"Candida parapsilosis",5480,,,,,50444,N,1,Intermediate,1,,CHEMBL657785,,BAO_0000218,,,CLD0
45012,1368,"In vitro Fungicidal activity (MFC) against Candida parapsilosis (MY 1010).",F,,,"Candida parapsilosis",5480,,,,,50444,N,1,Expert,1,,CHEMBL657793,,BAO_0000218,,,CLD0
45013,12512,"In vitro minimum fungicidal concentration (MFC) against Candida parapsilosis (MY 1010)",F,,,"Candida parapsilosis",5480,,,,,50444,N,1,Intermediate,1,,CHEMBL874540,,BAO_0000218,,,CLD0
45014,4538,"In vitro minimum fungicidal concentration against Candida parapsilosis ATCC 22019 after 48 hr of incubation in presence of mPEG",F,,,"Candida parapsilosis",5480,,,,,50444,N,1,Intermediate,1,,CHEMBL657794,,BAO_0000218,,,CLD0
45016,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. parapsilosis; 0.25-1",F,,,"Candida parapsilosis",5480,,,,,50444,N,1,Intermediate,1,,CHEMBL657796,,BAO_0000218,,,CLD0
45017,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. parapsilosis; 0.5-1",F,,,"Candida parapsilosis",5480,,,,,50444,N,1,Intermediate,1,,CHEMBL657797,,BAO_0000218,,,CLD0
45203,11201,"Minimum fungicidal concentration against Candida parapsilosis MY 1010",F,,,Fungi,4751,,,,,50338,N,1,Intermediate,1,,CHEMBL658700,,BAO_0000218,,,CLD0
45204,11201,"Minimum fungicidal concentration against Candida parapsilosis MY 1010; ND denotes not done",F,,,Fungi,4751,,,,,50338,N,1,Intermediate,1,,CHEMBL658701,,BAO_0000218,,,CLD0
45212,11201,"Minimum fungicidal concentration against Candida pseudotropicalis MY 1100; ND denotes not done",F,,,"Kluyveromyces marxianus",4911,,,,,50409,N,1,Intermediate,1,,CHEMBL656977,,BAO_0000218,,,CLD0
45216,12512,"In vitro minimum fungicidal concentration (MFC) against Candida pseudotropicalis (MY 2099)",F,,,"Kluyveromyces marxianus",4911,,,,,50409,N,1,Intermediate,1,,CHEMBL656980,,BAO_0000218,,,CLD0
45217,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. pseudotropicalis; 0.06-0.5",F,,,"Kluyveromyces marxianus",4911,,,,,50409,N,1,Intermediate,1,,CHEMBL656981,,BAO_0000218,,,CLD0
45218,2205,"Tested for in vitro minimum fungicidal concentration (MFC) againstC. pseudotropicalis; 0.25-1",F,,,"Kluyveromyces marxianus",4911,,,,,50409,N,1,Intermediate,1,,CHEMBL656982,,BAO_0000218,,,CLD0
45380,11201,"Minimum fungicidal concentration against Candida pseudotropicalis MY 1100",F,,,Fungi,4751,,,,,50338,N,1,Intermediate,1,,CHEMBL662708,,BAO_0000218,,,CLD0
45381,11201,"Minimum fungicidal concentration against Candida pseudotropicalis MY 1100; ND denotes not done",F,,,Fungi,4751,,,,,50338,N,1,Intermediate,1,,CHEMBL661095,,BAO_0000218,,,CLD0
45382,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. pseudotropicalis; 0.125-0.5",F,,,"candida psuedotropicalis",4911,,,,,50409,N,1,Intermediate,1,,CHEMBL661096,,BAO_0000218,,,CLD0
45750,11201,"Minimum fungicidal concentration against Candida tropicalis MY 1012",F,,,"Candida tropicalis",5482,,,,,50446,N,1,Intermediate,1,,CHEMBL659514,,BAO_0000218,,,CLD0
45759,12512,"In vitro minimum fungicidal concentration (MFC) against Candida tropicalis (MY 1012)",F,,,"Candida tropicalis",5482,,,,,50446,N,1,Intermediate,1,,CHEMBL659522,,BAO_0000218,,,CLD0
45760,4538,"In vitro minimum fungicidal concentration against Candida tropicalis 156 after 48 hr of incubation in presence of mPEG",F,,,"Candida tropicalis",5482,,,,,50446,N,1,Intermediate,1,,CHEMBL659523,,BAO_0000218,,,CLD0
45762,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. tropicalis; 0.06-1",F,,,"Candida tropicalis",5482,,,,,50446,N,1,Intermediate,1,,CHEMBL659525,,BAO_0000218,,,CLD0
45763,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. tropicalis; 0.25-0.5",F,,,"Candida tropicalis",5482,,,,,50446,N,1,Intermediate,1,,CHEMBL659526,,BAO_0000218,,,CLD0
45764,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. tropicalis; 0.25-1",F,,,"Candida tropicalis",5482,,,,,50446,N,1,Intermediate,1,,CHEMBL659527,,BAO_0000218,,,CLD0
45765,1815,"Minimum fungicidal concentration required for antifungal activity against Candida tropicalis DSM 1346 strain",F,,,"Candida tropicalis",5482,,,,,50446,N,1,Intermediate,1,,CHEMBL659528,,BAO_0000218,,,CLD0
45968,11201,"Minimum fungicidal concentration against Candida tropicalis MY 1012",F,,,Fungi,4751,,,,,50338,N,1,Intermediate,1,,CHEMBL662676,,BAO_0000218,,,CLD0
46771,11201,"Minimum fungicidal concentration against Candida albicans MY 1028",F,,,Fungi,4751,,,,,50338,N,1,Intermediate,1,,CHEMBL657007,,BAO_0000218,,,CLD0
46772,11201,"Minimum fungicidal concentration against Candida albicans MY 1055",F,,,Fungi,4751,,,,,50338,N,1,Intermediate,1,,CHEMBL875536,,BAO_0000218,,,CLD0
46945,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. glabrata; 0.125-0.5",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL661940,,BAO_0000218,,,CLD0
46948,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 0.3 ug/mL before dilution replating; (fungicidal, no growth on plate) no growth in media",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL874536,,BAO_0000218,,,CLD0
46949,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 0.3 ug/mL before dilution replating; growth in media",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL661943,,BAO_0000218,,,CLD0
46950,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 10 ug/mL before dilution replating; no fungicidal growth on plate",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL661944,,BAO_0000218,,,CLD0
46951,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 10 ug/mL before dilution replating; no fungistatic growth on plate",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL661945,,BAO_0000218,,,CLD0
46952,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 10 ug/mL before dilution replating; no growth in media",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL661946,,BAO_0000218,,,CLD0
46953,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 12 ug/mL before dilution replating no fungistatic growth on plate",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL661947,,BAO_0000218,,,CLD0
46954,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 12 ug/mL before dilution replating; no growth in media",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL658704,,BAO_0000218,,,CLD0
46955,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 12 ug/mL before dilution replating; no growth in media",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL658705,,BAO_0000218,,,CLD0
46956,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 1 ug/mL before dilution replating; growth in media",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL658706,,BAO_0000218,,,CLD0
46957,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 1 ug/mL before dilution replating; no (fungicidal, no growth on plate) growth in media",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL658707,,BAO_0000218,,,CLD0
46958,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 1 ug/mL before dilution replating; no fungistatic growth on plate",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL658708,,BAO_0000218,,,CLD0
46959,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 30 ug/mL before dilution replating; no growth in media",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL658709,,BAO_0000218,,,CLD0
46960,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 30 ug/mL before dilution replating; not tested",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL658710,,BAO_0000218,,,CLD0
46961,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 3 ug/mL before dilution replating; growth in media",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL658711,,BAO_0000218,,,CLD0
46962,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 3 ug/mL before dilution replating; no fungistatic growth on plate",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL657097,,BAO_0000218,,,CLD0
46963,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 3 ug/mL before dilution replating; no growth in media",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL657098,,BAO_0000218,,,CLD0
46964,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 5 ug/mL before dilution replating; growth in media",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL657099,,BAO_0000218,,,CLD0
46965,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 5 ug/mL before dilution replating; no fungistatic growth on plate",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL657776,,BAO_0000218,,,CLD0
46966,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 5 ug/mL before dilution replating; no growth in media",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL657947,,BAO_0000218,,,CLD0
46967,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 6 ug/mL before dilution replating; growth in media",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL658869,,BAO_0000218,,,CLD0
46968,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 6 ug/mL before dilution replating; no fungistatic growth on plate",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL658870,,BAO_0000218,,,CLD0
46969,4960,"Fungicidal versus fungistatic activity of bifunctional sphingolipids against Candida glabrata at a concentration of 6 ug/mL before dilution replating; no growth in media",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL658871,,BAO_0000218,,,CLD0
47098,4538,"In vitro minimum fungicidal concentration against Candida glabrata 20/1 after 48 hr of incubation in presence of mPEG",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL657598,,BAO_0000218,,,CLD0
47099,4538,"In vitro minimum fungicidal concentration against Candida glabrata ATCC 900 after 48 hr of incubation in presence of mPEG",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL657599,,BAO_0000218,,,CLD0
47100,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. glabrata; 0.5-1",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL657600,,BAO_0000218,,,CLD0
47101,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. glabrata; 1-4",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL657601,,BAO_0000218,,,CLD0
47102,1815,"Minimum fungicidal concentration required for antifungal activity against Candida glabrata DSM 6425 strain",F,,,"Candida glabrata",5478,,,,,50443,N,1,Intermediate,1,,CHEMBL657602,,BAO_0000218,,,CLD0
47265,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. guilliermondii; 0.125-0.5",F,,,"Meyerozyma guilliermondii",4929,,,,,50410,N,1,Intermediate,1,,CHEMBL658561,,BAO_0000218,,,CLD0
47266,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. guilliermondii; 0.5-4",F,,,"Meyerozyma guilliermondii",4929,,,,,50410,N,1,Intermediate,1,,CHEMBL658562,,BAO_0000218,,,CLD0
47272,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against Candida guilliermondii 1-16",F,,,"Meyerozyma guilliermondii",4929,,,,,50410,N,1,Intermediate,1,,CHEMBL656850,,BAO_0000218,,,CLD0
47286,4538,"In vitro minimum fungicidal concentration against Candida krusei ATCC 6258 after 48 hr of incubation in presence of mPEG",F,,,"Pichia kudriavzevii",4909,,,,,50408,N,1,Intermediate,1,,CHEMBL656893,,BAO_0000218,,,CLD0
47287,4538,"In vitro minimum fungicidal concentration against Candida krusei E28 after 48 hr of incubation in presence of mPEG",F,,,"Pichia kudriavzevii",4909,,,,,50408,N,1,Intermediate,1,,CHEMBL656894,,BAO_0000218,,,CLD0
47288,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. krusei; 0.25-0.5",F,,,"Pichia kudriavzevii",4909,,,,,50408,N,1,Intermediate,1,,CHEMBL656895,,BAO_0000218,,,CLD0
47289,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. krusei; 1-2",F,,,"Pichia kudriavzevii",4909,,,,,50408,N,1,Intermediate,1,,CHEMBL656896,,BAO_0000218,,,CLD0
47290,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. krusei; 2-4",F,,,"Pichia kudriavzevii",4909,,,,,50408,N,1,Intermediate,1,,CHEMBL656897,,BAO_0000218,,,CLD0
47455,4538,"In vitro minimum fungicidal concentration against Candida lusitaniae 2446/I after 48 hr of incubation in presence of mPEG",F,,,"Clavispora lusitaniae",36911,,,,,50742,N,1,Intermediate,1,,CHEMBL661194,,BAO_0000218,,,CLD0
47457,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against Candida lusitaniae 0.125-1",F,,,"Clavispora lusitaniae",36911,,,,,50742,N,1,Intermediate,1,,CHEMBL661196,,BAO_0000218,,,CLD0
47458,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. lusitaniae; 0.06-0.5",F,,,"Clavispora lusitaniae",36911,,,,,50742,N,1,Intermediate,1,,CHEMBL661197,,BAO_0000218,,,CLD0
47459,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. lusitaniae; 0.5-2",F,,,"Clavispora lusitaniae",36911,,,,,50742,N,1,Intermediate,1,,CHEMBL661198,,BAO_0000218,,,CLD0
52155,15962,"Minimum fungicidal concentration against Cryptococcus neoformans H99",F,,,"Cryptococcus neoformans",5207,,,,,50436,N,1,Intermediate,1,,CHEMBL666212,,BAO_0000218,,,CLD0
52156,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. neoformans; 0.125-0.5",F,,,"Cryptococcus neoformans",5207,,,,,50436,N,1,Intermediate,1,,CHEMBL666213,,BAO_0000218,,,CLD0
52157,2205,"Tested for in vitro minimum fungicidal concentration (MFC) against C. neoformans; 8-32",F,,,"Cryptococcus neoformans",5207,,,,,50436,N,1,Intermediate,1,,CHEMBL666214,,BAO_0000218,,,CLD0
52158,1815,"Minimum fungicidal concentration required for antifungal activity against Cryptococcus neoformans DSM 70219 strain",F,,,"Cryptococcus neoformans",5207,,,,,50436,N,1,Intermediate,1,,CHEMBL666215,,BAO_0000218,,,CLD0
67522,1459,"Fungicidal activity under greenhouse conditions against Wheat powdery mildew (Erisyphe graminis) at 200 ppm at 200 ppm",F,,,"erisyphe graminis",34373,,,,,50734,N,1,Expert,1,,CHEMBL682305,,BAO_0000218,,,CLD0
67523,1459,"The fungicidal activity (percent disease control) under greenhouse conditions against Wheat powdery mildew (Erisyphe graminis) at 200 ppm at 200 ppm; shows curative effect",F,,,"erisyphe graminis",34373,,,,,50734,N,1,Intermediate,1,,CHEMBL682306,,BAO_0000218,,,CLD0
67524,1459,"The fungicidal activity (percent disease control) under greenhouse conditions against Wheat powdery mildew (Erisyphe graminis) at 40 ppm at 200 ppm",F,,,"erisyphe graminis",34373,,,,,50734,N,1,Intermediate,1,,CHEMBL682307,,BAO_0000218,,,CLD0
67525,1459,"The fungicidal activity (percent disease control) under greenhouse conditions against Wheat powdery mildew (Erisyphe graminis) at 40 ppm; shows curative effect",F,,,"erisyphe graminis",34373,,,,,50734,N,1,Intermediate,1,,CHEMBL682308,,BAO_0000218,,,CLD0
69410,15962,"Minimum fungicidal concentration against Fusarium solani 152.89",F,,,"Fusarium solani",169388,,,,,50127,N,1,Intermediate,1,,CHEMBL680985,,BAO_0000218,,,CLD0
69413,6479,"Minimum fungicidal concentration required against Fusarium semitectum",F,,,fusariumsemitectum,5464,,,,,50440,N,1,Intermediate,1,,CHEMBL678319,,BAO_0000218,,,CLD0
123187,4538,"In vitro minimum fungicidal concentration against Microsporum gypseum 27339 after 120 hr of incubation in presence of mPEG",F,,,"Arthroderma gypseum",63402,,,,,50019,N,1,Intermediate,1,,CHEMBL732737,,BAO_0000218,,,CLD0
156530,1459,"Fungicidal activity under greenhouse conditions against Tomato late blight (Phtyopthora infestans) at 200 ppm",F,,,"Phytophthora infestans",4787,,,,,50340,N,1,Expert,1,,CHEMBL760871,,BAO_0000218,,,CLD0
157174,1459,"The fungicidal activity (percent disease control) under greenhouse conditions against Grape downy mildew (Plasmopara viticola) at 200 ppm",F,,,"Plasmopara viticola",143451,,,,,50077,N,1,Intermediate,1,,CHEMBL764443,,BAO_0000218,,,CLD0
157175,1459,"Fungicidal activity under greenhouse conditions against Grape downy mildew (Plasmopara viticola) at 200 ppm",F,,,"Plasmopara viticola",143451,,,,,50077,N,1,Intermediate,1,,CHEMBL764444,,BAO_0000218,,,CLD0
157176,1459,"The fungicidal activity (percent disease control) under greenhouse conditions against Grape downy mildew (Plasmopara viticola) at 40 ppm",F,,,"Plasmopara viticola",143451,,,,,50077,N,1,Intermediate,1,,CHEMBL764445,,BAO_0000218,,,CLD0
160086,1459,"Fungicidal activity under greenhouse conditions against Rice blast (Pyricularia oryzae) at 200 ppm",F,,,"Magnaporthe grisea",148305,,,,,50082,N,1,Expert,1,,CHEMBL768671,,BAO_0000218,,,CLD0
160087,1459,"The fungicidal activity (percent disease control) under greenhouse conditions against Rice blast (Pyricularia oryzae) at 200 ppm; shows curative effect",F,,,"Magnaporthe grisea",148305,,,,,50082,N,1,Intermediate,1,,CHEMBL768672,,BAO_0000218,,,CLD0
161182,1459,"Fungicidal activity under greenhouse conditions against Wheat foot rot (Pseudocercosporella herpotrichoides) at 200 ppm.",F,,,"Oculimacula yallundae",86028,,,,,50058,N,1,Expert,1,,CHEMBL769276,,BAO_0000218,,,CLD0
161183,1459,"The fungicidal activity (percent disease control) under greenhouse conditions against Wheat foot rot (Pseudocercosporella herpotrichoides) at 40 ppm",F,,,"Oculimacula yallundae",86028,,,,,50058,N,1,Intermediate,1,,CHEMBL769277,,BAO_0000218,,,CLD0
