assay_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id,aidx
892005,68071,"Nematicidal activity against second-stage juvenile of Meloidogyne incognita (root-knot nematode) assessed as mortality at 25 degC at 100 umol/L after 24 hr (Rvb = 1.47 to 2.51%)",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,503204,CHEMBL3047113,,BAO_0000218,,,CLD0
892006,68071,"Nematicidal activity against second-stage juvenile of Meloidogyne incognita (root-knot nematode) assessed as mortality at 25 degC at 100 umol/L after 12 hr (Rvb = 1.79 to 3.30%)",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,503203,CHEMBL3047114,,BAO_0000218,,,CLD0
892007,68071,"Nematicidal activity against Meloidogyne incognita (root-knot nematode) assessed as cumulative percentage of egg hatching at 25 degC at 2000 umol/L on day 21 (SDW control = 44.87 +/- 3.93%)",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,503202,CHEMBL3047115,,BAO_0000218,,,CLD0
892008,68071,"Nematicidal activity against Meloidogyne incognita (root-knot nematode) assessed as cumulative percentage of egg hatching at 25 degC at 1000 umol/L on day 21 (SDW control = 44.87 +/- 3.93%)",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,503201,CHEMBL3047116,,BAO_0000218,,,CLD0
892009,68071,"Nematicidal activity against Meloidogyne incognita (root-knot nematode) assessed as cumulative percentage of egg hatching at 25 degC at 100 umol/L on day 21 (SDW control = 44.87 +/- 3.93%)",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,503200,CHEMBL3047117,,BAO_0000218,,,CLD0
892010,68071,"Nematicidal activity against Meloidogyne incognita (root-knot nematode) assessed as cumulative percentage of egg hatching at 25 degC at 2000 umol/L on day 14 (SDW control = 35.77 +/- 4.48%)",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,503199,CHEMBL3047118,,BAO_0000218,,,CLD0
892011,68071,"Nematicidal activity against Meloidogyne incognita (root-knot nematode) assessed as cumulative percentage of egg hatching at 25 degC at 1000 umol/L on day 14 (SDW control = 35.77 +/- 4.48%)",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,503198,CHEMBL3047119,,BAO_0000218,,,CLD0
892012,68071,"Nematicidal activity against Meloidogyne incognita (root-knot nematode) assessed as cumulative percentage of egg hatching at 25 degC at 100 umol/L on day 14 (SDW control = 35.77 +/- 4.48%)",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,503197,CHEMBL3047120,,BAO_0000218,,,CLD0
892013,68071,"Nematicidal activity against Meloidogyne incognita (root-knot nematode) assessed as cumulative percentage of egg hatching at 25 degC at 2000 umol/L on day 7 (SDW control = 12.63 +/- 3.84%)",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,503196,CHEMBL3047121,,BAO_0000218,,,CLD0
892014,68071,"Nematicidal activity against Meloidogyne incognita (root-knot nematode) assessed as cumulative percentage of egg hatching at 25 degC at 1000 umol/L on day 7 (SDW control = 12.63 +/- 3.84%)",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,503195,CHEMBL3047122,,BAO_0000218,,,CLD0
892015,68071,"Nematicidal activity against Meloidogyne incognita (root-knot nematode) assessed as cumulative percentage of egg hatching at 25 degC at 100 umol/L on day 7 (SDW control = 12.63 +/- 3.84%)",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,503194,CHEMBL3047123,,BAO_0000218,,,CLD0
892016,68071,"Nematicidal activity against Meloidogyne incognita (root-knot nematode) assessed as cumulative percentage of egg hatching at 25 degC at 2000 umol/L on day 3 (SDW control = 0.57 +/- 0.37%)",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,503193,CHEMBL3047124,,BAO_0000218,,,CLD0
892017,68071,"Nematicidal activity against Meloidogyne incognita (root-knot nematode) assessed as cumulative percentage of egg hatching at 25 degC at 1000 umol/L on day 3 (SDW control = 0.57 +/- 0.37%)",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,503192,CHEMBL3047125,,BAO_0000218,,,CLD0
892018,68071,"Nematicidal activity against Meloidogyne incognita (root-knot nematode) root-knot nematodes assessed as cumulative percentage of egg hatching at 25 degC at 100 umol/L on day 3 (SDW control = 0.57 +/- 0.37%)",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,503191,CHEMBL3047126,,BAO_0000218,,,CLD0
892514,68026,"Nematicidal activity against second-stage juvenile Meloidogyne javanica (root-knot nematode) assessed as paralysis measured after 1 day",F,,,"Meloidogyne javanica",6303,,,,,106770,N,1,Autocuration,1,505451,CHEMBL3051665,,BAO_0000218,,,CLD0
892515,68026,"Nematicidal activity against second-stage juvenile Meloidogyne javanica (root-knot nematode) assessed as paralysis measured after 1 hr",F,,,"Meloidogyne javanica",6303,,,,,106770,N,1,Autocuration,1,505450,CHEMBL3051666,,BAO_0000218,,,CLD0
892516,68026,"Nematicidal activity against second-stage juvenile Meloidogyne incognita (root-knot nematode) assessed as paralysis measured after 1 day",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,505449,CHEMBL3051667,,BAO_0000218,,,CLD0
892517,68026,"Nematicidal activity against second-stage juvenile Meloidogyne incognita (root-knot nematode) assessed as paralysis measured after 1 hr",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,505448,CHEMBL3051668,,BAO_0000218,,,CLD0
892521,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 1% under dark conditions measured 72 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,508413,CHEMBL3051990,,BAO_0000218,,,CLD0
892522,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 1% under dark conditions measured 48 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,508412,CHEMBL3051991,,BAO_0000218,,,CLD0
892523,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 1% under light conditions measured 72 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,508411,CHEMBL3051992,,BAO_0000218,,,CLD0
892524,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 1% under light conditions measured 48 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,508410,CHEMBL3051993,,BAO_0000218,,,CLD0
892525,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.125% under dark conditions measured 72 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505413,CHEMBL3051994,,BAO_0000218,,,CLD0
892526,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.25% under dark conditions measured 72 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505412,CHEMBL3051995,,BAO_0000218,,,CLD0
892527,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.5% under dark conditions measured 72 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505411,CHEMBL3051996,,BAO_0000218,,,CLD0
892528,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.5% under dark conditions measured 48 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505410,CHEMBL3051997,,BAO_0000218,,,CLD0
892529,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.125% under light conditions measured 72 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505398,CHEMBL3051998,,BAO_0000218,,,CLD0
892530,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.25% under light conditions measured 72 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505397,CHEMBL3051999,,BAO_0000218,,,CLD0
892531,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.5% under light conditions measured 72 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505396,CHEMBL3048084,,BAO_0000218,,,CLD0
892532,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.5% under light conditions measured 48 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505395,CHEMBL3048085,,BAO_0000218,,,CLD0
892533,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.125% under dark conditions measured 5 to 60 min post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505391,CHEMBL3051346,,BAO_0000218,,,CLD0
892534,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.25% under dark conditions measured 5 to 60 min post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505390,CHEMBL3051347,,BAO_0000218,,,CLD0
892535,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.5% under dark conditions measured 5 to 60 min post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505389,CHEMBL3051348,,BAO_0000218,,,CLD0
892536,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 1% under dark conditions measured 5 to 60 min post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505388,CHEMBL3051349,,BAO_0000218,,,CLD0
892537,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 2% under dark conditions measured 5 to 60 min post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505387,CHEMBL3051669,,BAO_0000218,,,CLD0
892538,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 5% under dark conditions measured 5 to 60 min post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505386,CHEMBL3051670,,BAO_0000218,,,CLD0
892539,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.125% under light conditions measured 5 to 60 min post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505385,CHEMBL3051671,,BAO_0000218,,,CLD0
892540,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.25% under light conditions measured 5 to 60 min post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505384,CHEMBL3051672,,BAO_0000218,,,CLD0
892541,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.5% under light conditions measured 5 to 60 min post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505383,CHEMBL3051673,,BAO_0000218,,,CLD0
892542,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 1% under light conditions measured 5 to 60 min post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505382,CHEMBL3051674,,BAO_0000218,,,CLD0
892543,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 2% under light conditions measured 5 to 60 min post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505381,CHEMBL3051675,,BAO_0000218,,,CLD0
892544,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 5% under light conditions measured 5 to 60 min post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505380,CHEMBL3051676,,BAO_0000218,,,CLD0
892545,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.125% under dark conditions measured 48 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505346,CHEMBL3051677,,BAO_0000218,,,CLD0
892546,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.25% under dark conditions measured 48 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505345,CHEMBL3051678,,BAO_0000218,,,CLD0
892547,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.125% under dark conditions measured 24 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505344,CHEMBL3051679,,BAO_0000218,,,CLD0
892548,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.25% under dark conditions measured 24 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505343,CHEMBL3051680,,BAO_0000218,,,CLD0
892549,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.5% under dark conditions measured 24 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505342,CHEMBL3051681,,BAO_0000218,,,CLD0
892644,67984,"Nematicidal activity against Meloidogyne incognita J2 (root-knot nematode) larvae immersed in compound solution for 24 hr assessed as reduction in larval motility",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,507607,CHEMBL3049931,,BAO_0000218,,,CLD0
892645,67984,"Nematicidal activity against Meloidogyne incognita J2 (root-knot nematode) larvae immersed in compound solution for 48 hr assessed as reduction in larval motility",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,507608,CHEMBL3049932,,BAO_0000218,,,CLD0
892646,67984,"Nematicidal activity against Meloidogyne incognita J2 (root-knot nematode) larvae immersed in compound solution for 96 hr assessed as reduction in larval motility",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,507609,CHEMBL3049933,,BAO_0000218,,,CLD0
892647,67984,"Nematicidal activity against Meloidogyne javanica J2 (root-knot nematode) larvae immersed in compound solution for 48 hr assessed as reduction in larval motility",F,,,"Meloidogyne javanica",6303,J2,,,,106770,N,1,Autocuration,1,507619,CHEMBL3050228,,BAO_0000218,,,CLD0
892682,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 1% under dark conditions measured 24 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505341,CHEMBL3050274,,BAO_0000218,,,CLD0
892683,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 2% under dark conditions measured 24 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505340,CHEMBL3050275,,BAO_0000218,,,CLD0
892684,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 5% under dark conditions measured 24 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505339,CHEMBL3050276,,BAO_0000218,,,CLD0
892685,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.125% under light conditions measured 48 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505338,CHEMBL3050277,,BAO_0000218,,,CLD0
892686,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.25% under light conditions measured 48 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505337,CHEMBL3050278,,BAO_0000218,,,CLD0
892687,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.125% under light conditions measured 24 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505336,CHEMBL3050279,,BAO_0000218,,,CLD0
892688,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.25% under light conditions measured 24 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505334,CHEMBL3050280,,BAO_0000218,,,CLD0
892689,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 0.5% under light conditions measured 24 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505333,CHEMBL3050281,,BAO_0000218,,,CLD0
892690,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 1% under light conditions measured 24 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505331,CHEMBL3050282,,BAO_0000218,,,CLD0
892691,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 2% under light conditions measured 24 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505330,CHEMBL3050283,,BAO_0000218,,,CLD0
892692,68028,"Nematicidal activity against Heterodera zeae infective stage larvae assessed as nematode mortality at 5% under light conditions measured 24 hr post dose by stereoscopic microscopy",F,,,"Heterodera zeae",57558,,,,,106766,N,1,Autocuration,1,505329,CHEMBL3050284,,BAO_0000218,,,CLD0
893297,68045,"Nematicidal Activity against Meloidogyne javanica (root-knot nematode) assessed as death/paralysis of nematodes at 1 hr after immersion in test solution",F,,,"Meloidogyne javanica",6303,,,,,106770,N,1,Autocuration,1,501981,CHEMBL3047516,,BAO_0000218,,,CLD0
893298,68045,"Nematicidal Activity against Meloidogyne javanica (root-knot nematode) assessed as death/paralysis of nematodes at 1 day after immersion in test solution",F,,,"Meloidogyne javanica",6303,,,,,106770,N,1,Autocuration,1,501982,CHEMBL3047517,,BAO_0000218,,,CLD0
893299,68045,"Nematicidal Activity against Meloidogyne javanica (root-knot nematode) assessed as death/paralysis of nematodes at 25 to 1000 mg/l at 1 hr after immersion in test solution",F,,,"Meloidogyne javanica",6303,,,,,106770,N,1,Autocuration,1,501983,CHEMBL3047518,,BAO_0000218,,,CLD0
893418,67994,"Nematicidal activity against Meloidogyne incognita J2 (root-knot nematode) assessed as paralysis measured after 1 day at 28 degC by fumigant assay",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,510451,CHEMBL3051953,,BAO_0000218,,,CLD0
893419,67994,"Nematicidal activity against Meloidogyne incognita J2 (root-knot nematode) assessed as paralysis measured at 500 ug/mL by fumigant assay",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,510452,CHEMBL3051954,,BAO_0000218,,,CLD0
893420,67994,"Nematicidal activity against Meloidogyne incognita J2 (root-knot nematode) assessed as paralysis measured after 1 day at 28 degC",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,510450,CHEMBL3051955,,BAO_0000218,,,CLD0
893421,67994,"Nematicidal activity against Meloidogyne incognita J2 (root-knot nematode) assessed as paralysis measured after 1 hr at 28 degC",F,,,"Meloidogyne incognita",6306,,,,,50542,N,1,Autocuration,1,510449,CHEMBL3051956,,BAO_0000218,,,CLD0
893449,68045,"Nematicidal Activity against Meloidogyne javanica (root-knot nematode) assessed as death/paralysis of nematodes at 25 to 1000 mg/l at 1 day after immersion in test solution",F,,,"Meloidogyne javanica",6303,,,,,106770,N,1,Autocuration,1,501984,CHEMBL3048276,,BAO_0000218,,,CLD0
894103,67903,"Nematicidal activity against Bursaphelenchus xylophilus assessed as nematode mortality at 0.2 mg/mL measured 24 hr post dose by microscopy",F,,,"Bursaphelenchus xylophilus",6326,,,,,101694,N,1,Autocuration,1,511956,CHEMBL3047266,,BAO_0000218,,,CLD0
894104,67903,"Nematicidal activity against Bursaphelenchus xylophilus assessed as nematode mortality at 0.6 mg/mL measured 24 hr post dose by microscopy",F,,,"Bursaphelenchus xylophilus",6326,,,,,101694,N,1,Autocuration,1,511954,CHEMBL3047267,,BAO_0000218,,,CLD0
